invoice_id,issue_date,vendor_cnpj,vendor_name,invoice_value,cfop,icms_rate,calculated_icms
690,2026-04-29,01.123.456/0001-01,Supplier Enterprise 01 Ltd,14469.21929609648,5405,0.12,1736.3063155315776
691,2026-04-19,03.123.456/0001-03,Supplier Enterprise 03 Ltd,8622.438660196709,5405,0.12,1034.692639223605
692,2026-04-18,08.123.456/0001-08,Supplier Enterprise 08 Ltd,14083.92569947983,5102,0.12,2535.1066259063696
693,2026-04-03,02.123.456/0001-02,Supplier Enterprise 02 Ltd,1257.7392496473446,6102,0.12,150.92870995768135
694,2026-04-23,04.123.456/0001-04,Supplier Enterprise 04 Ltd,6572.5031265753405,5102,0.12,788.7003751890409
695,2026-04-17,02.123.456/0001-02,Supplier Enterprise 02 Ltd,4272.287968949742,5102,0.12,769.0118344109536
696,2026-04-26,05.123.456/0001-05,Supplier Enterprise 05 Ltd,11096.903992220581,5405,0.12,1331.6284790664697
697,2026-04-08,09.123.456/0001-09,Supplier Enterprise 09 Ltd,14728.807812210076,6102,0.12,1767.456937465209
698,2026-04-29,01.123.456/0001-01,Supplier Enterprise 01 Ltd,4219.685905441593,6102,0.12,506.3623086529911
699,2026-04-26,05.123.456/0001-05,Supplier Enterprise 05 Ltd,9985.53172137408,6102,0.12,1198.2638065648896
700,2026-04-10,09.123.456/0001-09,Supplier Enterprise 09 Ltd,3372.415675016232,5405,0.12,404.6898810019478
701,2026-04-26,01.123.456/0001-01,Supplier Enterprise 01 Ltd,8697.288691288344,5405,0.12,1043.6746429546013
702,2026-04-30,09.123.456/0001-09,Supplier Enterprise 09 Ltd,7227.021056980875,5405,0.12,867.242526837705
703,2026-04-02,08.123.456/0001-08,Supplier Enterprise 08 Ltd,14594.077279657287,5405,0.12,1751.2892735588744
704,2026-04-19,04.123.456/0001-04,Supplier Enterprise 04 Ltd,9323.645454098765,5405,0.12,1678.2561817377778
705,2026-04-09,10.123.456/0001-10,Supplier Enterprise 10 Ltd,5567.842395258873,6102,0.12,1002.2116311465971
706,2026-04-07,05.123.456/0001-05,Supplier Enterprise 05 Ltd,2154.388880875034,5102,0.12,258.52666570500406
707,2026-04-04,05.123.456/0001-05,Supplier Enterprise 05 Ltd,2693.079016656551,6102,0.12,323.1694819987861
708,2026-04-26,06.123.456/0001-06,Supplier Enterprise 06 Ltd,3767.0954842929086,5102,0.12,452.05145811514905
709,2026-04-21,07.123.456/0001-07,Supplier Enterprise 07 Ltd,4139.016589434321,5405,0.12,496.6819907321185
710,2026-04-18,08.123.456/0001-08,Supplier Enterprise 08 Ltd,12833.932838696499,5102,0.12,2310.1079109653697
711,2026-04-13,08.123.456/0001-08,Supplier Enterprise 08 Ltd,8637.730430096612,6102,0.12,1036.5276516115935
712,2026-04-11,02.123.456/0001-02,Supplier Enterprise 02 Ltd,8089.168214928313,6102,0.12,970.7001857913975
713,2026-04-29,09.123.456/0001-09,Supplier Enterprise 09 Ltd,2164.1486421036534,5102,0.12,259.6978370524384
714,2026-04-24,07.123.456/0001-07,Supplier Enterprise 07 Ltd,12972.025553566808,5405,0.12,1556.643066428017
715,2026-04-04,04.123.456/0001-04,Supplier Enterprise 04 Ltd,10980.807396523014,5405,0.12,1317.6968875827617
716,2026-04-25,04.123.456/0001-04,Supplier Enterprise 04 Ltd,1481.191247550023,6102,0.12,266.61442455900414
717,2026-04-21,08.123.456/0001-08,Supplier Enterprise 08 Ltd,10763.608909831646,5102,0.12,1291.6330691797975
718,2026-04-29,04.123.456/0001-04,Supplier Enterprise 04 Ltd,8381.304151468368,5405,0.12,1005.7564981762041
719,2026-04-25,06.123.456/0001-06,Supplier Enterprise 06 Ltd,1685.0175133282846,5405,0.12,202.20210159939415
720,2026-04-04,05.123.456/0001-05,Supplier Enterprise 05 Ltd,7145.359302165519,6102,0.12,857.4431162598622
721,2026-04-10,03.123.456/0001-03,Supplier Enterprise 03 Ltd,7528.096163385681,5405,0.12,903.3715396062818
722,2026-04-05,10.123.456/0001-10,Supplier Enterprise 10 Ltd,2903.7308323674984,5102,0.12,348.4476998840998
723,2026-04-09,02.123.456/0001-02,Supplier Enterprise 02 Ltd,14212.623131504093,6102,0.12,1705.5147757804912
724,2026-04-24,09.123.456/0001-09,Supplier Enterprise 09 Ltd,12824.642886469597,6102,0.12,1538.9571463763516
725,2026-04-03,10.123.456/0001-10,Supplier Enterprise 10 Ltd,10200.82389127207,5102,0.12,1224.0988669526485
726,2026-04-17,09.123.456/0001-09,Supplier Enterprise 09 Ltd,7203.285634508805,6102,0.12,864.3942761410566
727,2026-04-03,01.123.456/0001-01,Supplier Enterprise 01 Ltd,6470.600352975373,5405,0.12,776.4720423570448
728,2026-04-16,10.123.456/0001-10,Supplier Enterprise 10 Ltd,9939.115273688836,5405,0.12,1192.6938328426602
729,2026-04-04,03.123.456/0001-03,Supplier Enterprise 03 Ltd,8408.762106400129,5102,0.12,1009.0514527680155
730,2026-04-18,08.123.456/0001-08,Supplier Enterprise 08 Ltd,1402.9600352873413,5405,0.12,168.35520423448094
731,2026-04-17,06.123.456/0001-06,Supplier Enterprise 06 Ltd,7931.28840716981,5102,0.12,951.7546088603772
732,2026-04-07,05.123.456/0001-05,Supplier Enterprise 05 Ltd,12192.852449876173,5102,0.12,1463.1422939851407
733,2026-04-24,05.123.456/0001-05,Supplier Enterprise 05 Ltd,7158.978225155892,5405,0.12,859.077387018707
734,2026-04-23,06.123.456/0001-06,Supplier Enterprise 06 Ltd,1253.370374536892,5102,0.12,150.40444494442704
735,2026-04-30,07.123.456/0001-07,Supplier Enterprise 07 Ltd,11901.03389106848,5405,0.12,1428.1240669282176
736,2026-04-05,01.123.456/0001-01,Supplier Enterprise 01 Ltd,3419.7748409716287,6102,0.12,410.37298091659545
737,2026-04-12,09.123.456/0001-09,Supplier Enterprise 09 Ltd,4250.002105876562,6102,0.12,510.00025270518745
738,2026-04-17,03.123.456/0001-03,Supplier Enterprise 03 Ltd,2888.2421247682905,5102,0.12,346.58905497219484
739,2026-04-23,04.123.456/0001-04,Supplier Enterprise 04 Ltd,5288.118440636715,5405,0.12,634.5742128764058
740,2026-04-13,10.123.456/0001-10,Supplier Enterprise 10 Ltd,11472.896832485209,5405,0.12,1376.747619898225
741,2026-04-23,01.123.456/0001-01,Supplier Enterprise 01 Ltd,8031.094962807091,6102,0.12,963.7313955368509
742,2026-04-25,10.123.456/0001-10,Supplier Enterprise 10 Ltd,3470.778475185332,6102,0.12,416.49341702223984
743,2026-04-03,03.123.456/0001-03,Supplier Enterprise 03 Ltd,13228.536133204592,5405,0.12,1587.424335984551
744,2026-04-09,02.123.456/0001-02,Supplier Enterprise 02 Ltd,13253.936896797173,5102,0.12,1590.4724276156608
745,2026-04-30,02.123.456/0001-02,Supplier Enterprise 02 Ltd,13123.3871631671,6102,0.12,1574.806459580052
746,2026-04-17,01.123.456/0001-01,Supplier Enterprise 01 Ltd,3962.5450650323196,5102,0.12,475.5054078038783
747,2026-04-17,08.123.456/0001-08,Supplier Enterprise 08 Ltd,7042.970490624328,5102,0.12,845.1564588749193
748,2026-04-30,03.123.456/0001-03,Supplier Enterprise 03 Ltd,14782.35001404269,6102,0.12,1773.8820016851228
749,2026-04-20,03.123.456/0001-03,Supplier Enterprise 03 Ltd,11694.180906494861,5102,0.12,1403.3017087793833
750,2026-04-16,06.123.456/0001-06,Supplier Enterprise 06 Ltd,893.9276077706174,5102,0.12,107.27131293247409
751,2026-04-25,08.123.456/0001-08,Supplier Enterprise 08 Ltd,1445.4665732771348,5405,0.12,173.45598879325615
752,2026-04-22,09.123.456/0001-09,Supplier Enterprise 09 Ltd,7227.004963778825,5102,0.12,867.240595653459
753,2026-04-13,09.123.456/0001-09,Supplier Enterprise 09 Ltd,13683.692984992622,5405,0.12,1642.0431581991145
754,2026-04-27,04.123.456/0001-04,Supplier Enterprise 04 Ltd,8311.176070314355,6102,0.12,997.3411284377227
755,2026-04-19,05.123.456/0001-05,Supplier Enterprise 05 Ltd,7718.281366497208,6102,0.12,926.1937639796649
756,2026-04-17,02.123.456/0001-02,Supplier Enterprise 02 Ltd,2029.3686493711434,5405,0.12,243.5242379245372
757,2026-04-04,09.123.456/0001-09,Supplier Enterprise 09 Ltd,10023.311518502263,6102,0.12,1202.7973822202716
758,2026-04-12,08.123.456/0001-08,Supplier Enterprise 08 Ltd,12420.49582870327,5102,0.12,1490.4594994443923
759,2026-04-29,03.123.456/0001-03,Supplier Enterprise 03 Ltd,6016.090108859654,5102,0.12,721.9308130631584
760,2026-04-09,09.123.456/0001-09,Supplier Enterprise 09 Ltd,11746.371838417248,5102,0.12,1409.5646206100696
761,2026-04-19,03.123.456/0001-03,Supplier Enterprise 03 Ltd,14484.911481561769,6102,0.12,1738.1893777874122
762,2026-04-12,09.123.456/0001-09,Supplier Enterprise 09 Ltd,3454.613657351492,5102,0.12,414.55363888217903
763,2026-04-09,02.123.456/0001-02,Supplier Enterprise 02 Ltd,8088.279652323748,6102,0.12,970.5935582788497
764,2026-04-07,10.123.456/0001-10,Supplier Enterprise 10 Ltd,4663.500392226345,5102,0.12,559.6200470671614
765,2026-04-28,09.123.456/0001-09,Supplier Enterprise 09 Ltd,11996.38907599067,5405,0.12,1439.5666891188803
766,2026-04-14,08.123.456/0001-08,Supplier Enterprise 08 Ltd,8875.103805276784,6102,0.12,1065.012456633214
767,2026-04-20,09.123.456/0001-09,Supplier Enterprise 09 Ltd,9701.445054479405,6102,0.12,1164.1734065375285
768,2026-04-19,05.123.456/0001-05,Supplier Enterprise 05 Ltd,12069.755314430464,5102,0.12,1448.3706377316555
769,2026-04-26,02.123.456/0001-02,Supplier Enterprise 02 Ltd,6241.571853605596,6102,0.12,748.9886224326715
770,2026-04-15,08.123.456/0001-08,Supplier Enterprise 08 Ltd,13768.805991902127,6102,0.12,1652.2567190282552
771,2026-04-16,06.123.456/0001-06,Supplier Enterprise 06 Ltd,8228.91857506903,5405,0.12,987.4702290082836
772,2026-04-21,08.123.456/0001-08,Supplier Enterprise 08 Ltd,2790.344931112546,5405,0.12,334.84139173350553
773,2026-04-05,05.123.456/0001-05,Supplier Enterprise 05 Ltd,10590.537213447635,5102,0.12,1270.8644656137162
774,2026-04-03,10.123.456/0001-10,Supplier Enterprise 10 Ltd,12002.28958135469,5405,0.12,1440.2747497625626
775,2026-04-12,02.123.456/0001-02,Supplier Enterprise 02 Ltd,5093.044317479137,5102,0.12,611.1653180974964
776,2026-04-25,06.123.456/0001-06,Supplier Enterprise 06 Ltd,12929.099226481918,5102,0.12,1551.4919071778302
777,2026-04-20,05.123.456/0001-05,Supplier Enterprise 05 Ltd,13639.077194103613,5102,0.12,1636.6892632924335
778,2026-04-27,05.123.456/0001-05,Supplier Enterprise 05 Ltd,4515.115066978229,6102,0.12,541.8138080373875
779,2026-04-21,01.123.456/0001-01,Supplier Enterprise 01 Ltd,14761.06135437072,5405,0.12,1771.3273625244865
780,2026-04-04,02.123.456/0001-02,Supplier Enterprise 02 Ltd,2540.317156706997,5102,0.12,304.83805880483965
781,2026-04-21,08.123.456/0001-08,Supplier Enterprise 08 Ltd,3429.2271918361043,5405,0.12,411.5072630203325
782,2026-04-23,03.123.456/0001-03,Supplier Enterprise 03 Ltd,3171.260168951379,5102,0.12,380.5512202741655
783,2026-04-16,10.123.456/0001-10,Supplier Enterprise 10 Ltd,13462.850795114122,5405,0.12,1615.5420954136946
784,2026-04-25,03.123.456/0001-03,Supplier Enterprise 03 Ltd,9987.242008711946,5405,0.12,1198.4690410454334
785,2026-04-07,08.123.456/0001-08,Supplier Enterprise 08 Ltd,2705.5121067229566,5102,0.12,324.66145280675477
786,2026-04-13,08.123.456/0001-08,Supplier Enterprise 08 Ltd,6884.6895663410605,6102,0.12,826.1627479609273
787,2026-04-21,02.123.456/0001-02,Supplier Enterprise 02 Ltd,9421.82136351213,5405,0.12,1130.6185636214557
788,2026-04-10,08.123.456/0001-08,Supplier Enterprise 08 Ltd,1710.2292323460576,6102,0.12,205.22750788152692
789,2026-04-26,01.123.456/0001-01,Supplier Enterprise 01 Ltd,13295.03734190641,6102,0.12,1595.4044810287692
790,2026-04-07,06.123.456/0001-06,Supplier Enterprise 06 Ltd,12152.25126390226,5102,0.12,1458.2701516682712
791,2026-04-14,08.123.456/0001-08,Supplier Enterprise 08 Ltd,7825.498216861254,5102,0.12,939.0597860233505
792,2026-04-26,03.123.456/0001-03,Supplier Enterprise 03 Ltd,14523.33592125797,5102,0.12,1742.8003105509565
793,2026-04-05,08.123.456/0001-08,Supplier Enterprise 08 Ltd,6557.534199488946,5405,0.12,786.9041039386735
794,2026-04-03,01.123.456/0001-01,Supplier Enterprise 01 Ltd,14769.599626029218,5102,0.12,1772.351955123506
795,2026-04-23,09.123.456/0001-09,Supplier Enterprise 09 Ltd,10184.839982652593,5102,0.12,1222.180797918311
796,2026-04-29,09.123.456/0001-09,Supplier Enterprise 09 Ltd,9702.733462182152,5405,0.12,1164.3280154618583
797,2026-04-11,05.123.456/0001-05,Supplier Enterprise 05 Ltd,2906.3459817888825,5405,0.12,348.76151781466586
798,2026-04-11,10.123.456/0001-10,Supplier Enterprise 10 Ltd,13287.952495417338,5102,0.12,1594.5542994500804
799,2026-04-18,04.123.456/0001-04,Supplier Enterprise 04 Ltd,6698.6004748489195,5102,0.12,803.8320569818703
800,2026-04-15,06.123.456/0001-06,Supplier Enterprise 06 Ltd,2852.3843838459507,5102,0.12,342.28612606151404
801,2026-04-12,07.123.456/0001-07,Supplier Enterprise 07 Ltd,682.8090396485061,5102,0.12,122.90562713673108
802,2026-04-09,05.123.456/0001-05,Supplier Enterprise 05 Ltd,8616.457412756547,6102,0.12,1033.9748895307855
803,2026-04-10,10.123.456/0001-10,Supplier Enterprise 10 Ltd,8147.294520778807,6102,0.12,977.6753424934568
804,2026-04-26,09.123.456/0001-09,Supplier Enterprise 09 Ltd,10930.6275243528,5102,0.12,1311.675302922336
805,2026-04-12,03.123.456/0001-03,Supplier Enterprise 03 Ltd,13408.741768758131,6102,0.12,1609.0490122509757
806,2026-04-17,07.123.456/0001-07,Supplier Enterprise 07 Ltd,1651.3954773239282,5405,0.12,198.16745727887138
807,2026-04-29,10.123.456/0001-10,Supplier Enterprise 10 Ltd,11106.699109935254,6102,0.12,1332.8038931922306
808,2026-04-06,10.123.456/0001-10,Supplier Enterprise 10 Ltd,3217.473189414942,6102,0.12,386.09678272979306
809,2026-04-07,05.123.456/0001-05,Supplier Enterprise 05 Ltd,12943.567270778878,5102,0.12,1553.2280724934653
810,2026-04-14,07.123.456/0001-07,Supplier Enterprise 07 Ltd,12376.420950994014,6102,0.12,1485.1705141192815
811,2026-04-13,02.123.456/0001-02,Supplier Enterprise 02 Ltd,8341.509447290395,6102,0.12,1000.9811336748473
812,2026-04-08,04.123.456/0001-04,Supplier Enterprise 04 Ltd,10798.520580038017,6102,0.12,1295.822469604562
813,2026-04-10,02.123.456/0001-02,Supplier Enterprise 02 Ltd,5058.076641164352,6102,0.12,606.9691969397222
814,2026-04-09,07.123.456/0001-07,Supplier Enterprise 07 Ltd,7331.9345345258125,5405,0.12,879.8321441430975
815,2026-04-18,02.123.456/0001-02,Supplier Enterprise 02 Ltd,12413.735016801838,5102,0.12,1489.6482020162205
816,2026-04-27,01.123.456/0001-01,Supplier Enterprise 01 Ltd,7159.345359011601,5102,0.12,859.1214430813922
817,2026-04-26,09.123.456/0001-09,Supplier Enterprise 09 Ltd,5688.074847218906,5405,0.12,682.5689816662687
818,2026-04-02,01.123.456/0001-01,Supplier Enterprise 01 Ltd,7666.080485129349,6102,0.12,919.9296582155218
819,2026-04-05,08.123.456/0001-08,Supplier Enterprise 08 Ltd,12509.614160339666,5405,0.12,1501.1536992407598
820,2026-04-29,02.123.456/0001-02,Supplier Enterprise 02 Ltd,5360.516686877654,6102,0.12,643.2620024253184
821,2026-04-05,08.123.456/0001-08,Supplier Enterprise 08 Ltd,3019.543100468285,5405,0.12,362.3451720561942
822,2026-04-06,03.123.456/0001-03,Supplier Enterprise 03 Ltd,10824.203294796322,5102,0.12,1298.9043953755586
823,2026-04-19,06.123.456/0001-06,Supplier Enterprise 06 Ltd,12476.684084267186,5102,0.12,1497.2020901120623
824,2026-04-08,03.123.456/0001-03,Supplier Enterprise 03 Ltd,1959.2434385912334,5102,0.12,235.109212630948
825,2026-04-16,07.123.456/0001-07,Supplier Enterprise 07 Ltd,3978.1746349611985,6102,0.12,477.3809561953438
826,2026-04-13,10.123.456/0001-10,Supplier Enterprise 10 Ltd,2558.5938515344114,6102,0.12,307.0312621841294
827,2026-04-01,09.123.456/0001-09,Supplier Enterprise 09 Ltd,5545.1504679414165,5405,0.12,665.4180561529699
828,2026-04-22,02.123.456/0001-02,Supplier Enterprise 02 Ltd,7030.0891941284835,5405,0.12,843.610703295418
829,2026-04-20,05.123.456/0001-05,Supplier Enterprise 05 Ltd,11357.981885967944,5102,0.12,1362.9578263161532
830,2026-04-17,06.123.456/0001-06,Supplier Enterprise 06 Ltd,9941.639980784275,6102,0.12,1192.996797694113
831,2026-04-07,04.123.456/0001-04,Supplier Enterprise 04 Ltd,9503.464228437251,5405,0.12,1140.41570741247
832,2026-04-25,04.123.456/0001-04,Supplier Enterprise 04 Ltd,5609.436725839989,6102,0.12,673.1324071007987
833,2026-04-13,04.123.456/0001-04,Supplier Enterprise 04 Ltd,12700.989519729019,6102,0.12,1524.1187423674821
834,2026-04-04,02.123.456/0001-02,Supplier Enterprise 02 Ltd,7333.663927273386,5102,0.12,880.0396712728063
835,2026-04-04,04.123.456/0001-04,Supplier Enterprise 04 Ltd,14697.02160121974,5102,0.12,1763.6425921463688
836,2026-04-06,01.123.456/0001-01,Supplier Enterprise 01 Ltd,9695.061005288184,6102,0.12,1163.407320634582
837,2026-04-28,06.123.456/0001-06,Supplier Enterprise 06 Ltd,2330.8387526852894,6102,0.12,279.7006503222347
838,2026-04-19,01.123.456/0001-01,Supplier Enterprise 01 Ltd,10304.574650093793,6102,0.12,1236.548958011255
839,2026-04-29,10.123.456/0001-10,Supplier Enterprise 10 Ltd,5214.008223759635,6102,0.12,625.6809868511563
840,2026-04-12,06.123.456/0001-06,Supplier Enterprise 06 Ltd,10451.744351948413,5102,0.12,1254.2093222338096
841,2026-04-22,01.123.456/0001-01,Supplier Enterprise 01 Ltd,1509.7966483548832,5405,0.12,181.17559780258597
842,2026-04-07,06.123.456/0001-06,Supplier Enterprise 06 Ltd,3035.780839051411,5102,0.12,364.2937006861693
843,2026-04-27,10.123.456/0001-10,Supplier Enterprise 10 Ltd,12908.190254133902,5405,0.12,1548.9828304960681
844,2026-04-10,08.123.456/0001-08,Supplier Enterprise 08 Ltd,3794.103576840966,6102,0.12,455.2924292209159
845,2026-04-26,02.123.456/0001-02,Supplier Enterprise 02 Ltd,12637.096316022631,5405,0.12,1516.4515579227157
846,2026-04-19,02.123.456/0001-02,Supplier Enterprise 02 Ltd,4549.503282588951,5102,0.12,545.9403939106742
847,2026-04-07,04.123.456/0001-04,Supplier Enterprise 04 Ltd,9821.78769585126,5102,0.12,1178.6145235021513
848,2026-04-30,03.123.456/0001-03,Supplier Enterprise 03 Ltd,10565.18331589255,6102,0.12,1267.821997907106
849,2026-04-03,04.123.456/0001-04,Supplier Enterprise 04 Ltd,7933.493920603268,5102,0.12,952.0192704723921
850,2026-04-13,07.123.456/0001-07,Supplier Enterprise 07 Ltd,4927.004812102604,6102,0.12,591.2405774523124
851,2026-04-13,01.123.456/0001-01,Supplier Enterprise 01 Ltd,3583.3434573808936,5102,0.12,430.0012148857072
852,2026-04-18,06.123.456/0001-06,Supplier Enterprise 06 Ltd,981.2456411551802,5102,0.12,117.74947693862163
853,2026-04-28,03.123.456/0001-03,Supplier Enterprise 03 Ltd,4907.222817990495,6102,0.12,588.8667381588593
854,2026-04-30,10.123.456/0001-10,Supplier Enterprise 10 Ltd,9970.860462703604,5405,0.12,1196.5032555244325
855,2026-04-26,07.123.456/0001-07,Supplier Enterprise 07 Ltd,14105.419867502998,5102,0.12,1692.6503841003598
856,2026-04-20,10.123.456/0001-10,Supplier Enterprise 10 Ltd,13132.464992814253,5405,0.12,1575.8957991377104
857,2026-04-28,02.123.456/0001-02,Supplier Enterprise 02 Ltd,11607.939259761888,5102,0.12,2089.4290667571395
858,2026-04-08,02.123.456/0001-02,Supplier Enterprise 02 Ltd,11932.486477172832,5102,0.12,1431.8983772607398
859,2026-04-29,04.123.456/0001-04,Supplier Enterprise 04 Ltd,10142.281100401931,5102,0.12,1217.0737320482317
860,2026-04-09,01.123.456/0001-01,Supplier Enterprise 01 Ltd,4274.159434707044,5102,0.12,512.8991321648452
861,2026-04-07,03.123.456/0001-03,Supplier Enterprise 03 Ltd,13654.327945234532,5405,0.12,1638.5193534281439
862,2026-04-01,09.123.456/0001-09,Supplier Enterprise 09 Ltd,10225.618522634593,5405,0.12,1227.074222716151
863,2026-04-03,07.123.456/0001-07,Supplier Enterprise 07 Ltd,8626.389149216378,5102,0.12,1035.1666979059653
864,2026-04-13,07.123.456/0001-07,Supplier Enterprise 07 Ltd,2109.3473035954758,5102,0.12,253.12167643145708
865,2026-04-28,04.123.456/0001-04,Supplier Enterprise 04 Ltd,6982.305385193169,5405,0.12,837.8766462231803
866,2026-04-30,02.123.456/0001-02,Supplier Enterprise 02 Ltd,7175.194932427931,6102,0.12,861.0233918913517
867,2026-04-25,04.123.456/0001-04,Supplier Enterprise 04 Ltd,13036.172338078715,6102,0.12,1564.3406805694458
868,2026-04-28,06.123.456/0001-06,Supplier Enterprise 06 Ltd,8426.399192722933,5405,0.12,1011.1679031267519
869,2026-04-17,03.123.456/0001-03,Supplier Enterprise 03 Ltd,6015.80796007094,5102,0.12,721.8969552085127
870,2026-04-25,01.123.456/0001-01,Supplier Enterprise 01 Ltd,14663.60476340456,5102,0.12,1759.6325716085473
871,2026-04-24,08.123.456/0001-08,Supplier Enterprise 08 Ltd,2105.448603231577,6102,0.12,252.65383238778927
872,2026-04-01,05.123.456/0001-05,Supplier Enterprise 05 Ltd,6626.952210523197,6102,0.12,795.2342652627837
873,2026-04-06,05.123.456/0001-05,Supplier Enterprise 05 Ltd,1109.3577899853767,5405,0.12,133.1229347982452
874,2026-04-21,04.123.456/0001-04,Supplier Enterprise 04 Ltd,11228.60975112049,6102,0.12,1347.4331701344588
875,2026-04-06,06.123.456/0001-06,Supplier Enterprise 06 Ltd,13812.110006887684,5405,0.12,1657.453200826522
876,2026-04-26,03.123.456/0001-03,Supplier Enterprise 03 Ltd,4560.5412784820965,6102,0.12,547.2649534178515
877,2026-04-12,09.123.456/0001-09,Supplier Enterprise 09 Ltd,12945.954313587254,6102,0.12,1553.5145176304704
878,2026-04-13,05.123.456/0001-05,Supplier Enterprise 05 Ltd,4737.164341697518,6102,0.12,568.459721003702
879,2026-04-13,03.123.456/0001-03,Supplier Enterprise 03 Ltd,13706.16734383677,5102,0.12,1644.7400812604124
880,2026-04-29,01.123.456/0001-01,Supplier Enterprise 01 Ltd,11432.447602153366,5102,0.12,1371.8937122584039
881,2026-04-15,10.123.456/0001-10,Supplier Enterprise 10 Ltd,12171.14826420086,5102,0.12,1460.537791704103
882,2026-04-21,06.123.456/0001-06,Supplier Enterprise 06 Ltd,761.0950562065902,6102,0.12,91.33140674479083
883,2026-04-16,02.123.456/0001-02,Supplier Enterprise 02 Ltd,14460.750177573376,5405,0.12,1735.290021308805
884,2026-04-22,03.123.456/0001-03,Supplier Enterprise 03 Ltd,11036.729385019687,5405,0.12,1324.4075262023625
885,2026-04-21,01.123.456/0001-01,Supplier Enterprise 01 Ltd,4918.890883098933,5405,0.12,590.2669059718719
886,2026-04-11,09.123.456/0001-09,Supplier Enterprise 09 Ltd,12526.222640453281,5405,0.12,1503.1467168543936
887,2026-04-28,08.123.456/0001-08,Supplier Enterprise 08 Ltd,4582.057377016485,5102,0.12,549.8468852419782
888,2026-04-05,02.123.456/0001-02,Supplier Enterprise 02 Ltd,13154.930673708855,5102,0.12,1578.5916808450627
889,2026-04-04,08.123.456/0001-08,Supplier Enterprise 08 Ltd,2132.4156609730867,6102,0.12,255.8898793167704
890,2026-04-03,09.123.456/0001-09,Supplier Enterprise 09 Ltd,10703.44667318154,6102,0.12,1284.4136007817847
891,2026-04-19,01.123.456/0001-01,Supplier Enterprise 01 Ltd,8340.1279113512,5405,0.12,1000.8153493621438
892,2026-04-20,05.123.456/0001-05,Supplier Enterprise 05 Ltd,1899.7498178338917,5102,0.12,227.96997814006698
893,2026-04-25,08.123.456/0001-08,Supplier Enterprise 08 Ltd,4007.4605097531653,5405,0.12,480.8952611703798
894,2026-04-18,02.123.456/0001-02,Supplier Enterprise 02 Ltd,679.8585260210644,6102,0.12,81.58302312252773
895,2026-04-15,04.123.456/0001-04,Supplier Enterprise 04 Ltd,7297.1354992353345,6102,0.12,875.6562599082401
896,2026-04-09,07.123.456/0001-07,Supplier Enterprise 07 Ltd,4868.346281020005,5405,0.12,876.3023305836009
897,2026-04-17,03.123.456/0001-03,Supplier Enterprise 03 Ltd,9176.183522317502,6102,0.12,1651.7130340171502
898,2026-04-14,05.123.456/0001-05,Supplier Enterprise 05 Ltd,4809.948211774949,5405,0.12,577.1937854129939
899,2026-04-15,08.123.456/0001-08,Supplier Enterprise 08 Ltd,4848.827116851278,5102,0.12,581.8592540221533
900,2026-04-01,10.123.456/0001-10,Supplier Enterprise 10 Ltd,11276.30138160825,5405,0.12,1353.15616579299
901,2026-04-21,03.123.456/0001-03,Supplier Enterprise 03 Ltd,1198.071121686125,5102,0.12,143.768534602335
902,2026-04-22,04.123.456/0001-04,Supplier Enterprise 04 Ltd,13591.977430283814,5102,0.12,1631.0372916340577
903,2026-04-22,09.123.456/0001-09,Supplier Enterprise 09 Ltd,12857.82617867213,6102,0.12,1542.9391414406557
904,2026-04-03,07.123.456/0001-07,Supplier Enterprise 07 Ltd,10183.167906782894,6102,0.12,1832.9702232209206
905,2026-04-16,01.123.456/0001-01,Supplier Enterprise 01 Ltd,9101.712766557072,6102,0.12,1092.2055319868487
906,2026-04-23,04.123.456/0001-04,Supplier Enterprise 04 Ltd,13438.386223024958,5405,0.12,1612.606346762995
907,2026-04-25,04.123.456/0001-04,Supplier Enterprise 04 Ltd,3187.2876031663595,5405,0.12,573.7117685699448
908,2026-04-11,09.123.456/0001-09,Supplier Enterprise 09 Ltd,1645.0528517670148,6102,0.12,197.40634221204178
909,2026-04-12,06.123.456/0001-06,Supplier Enterprise 06 Ltd,3972.8974636883027,5405,0.12,476.7476956425963
910,2026-04-10,09.123.456/0001-09,Supplier Enterprise 09 Ltd,12021.385041152758,6102,0.12,1442.5662049383309
911,2026-04-16,06.123.456/0001-06,Supplier Enterprise 06 Ltd,1002.7188675340083,5405,0.12,120.32626410408099
912,2026-04-08,06.123.456/0001-06,Supplier Enterprise 06 Ltd,8950.6991087106,5102,0.12,1074.083893045272
913,2026-04-06,05.123.456/0001-05,Supplier Enterprise 05 Ltd,14933.843984773994,5102,0.12,1792.0612781728792
914,2026-04-12,05.123.456/0001-05,Supplier Enterprise 05 Ltd,12907.593360644321,6102,0.12,1548.9112032773185
915,2026-04-24,02.123.456/0001-02,Supplier Enterprise 02 Ltd,8060.962491132047,5405,0.12,967.3154989358457
916,2026-04-28,08.123.456/0001-08,Supplier Enterprise 08 Ltd,1422.793184656314,5405,0.12,170.73518215875768
917,2026-04-21,08.123.456/0001-08,Supplier Enterprise 08 Ltd,12554.915958592792,5102,0.12,1506.589915031135
918,2026-04-08,01.123.456/0001-01,Supplier Enterprise 01 Ltd,9185.188368569552,5102,0.12,1102.2226042283462
919,2026-04-26,08.123.456/0001-08,Supplier Enterprise 08 Ltd,2166.528457363719,6102,0.12,259.9834148836463
